,date,region,population,confirmed_cases_per_100k,deaths_per_100k
81,1-8-2021,Sjælland,2319705,3.2331697349447452,0.04310892979926327
82,1-8-2021,Syddanmark,1223634,10.297196710781165,0.0
83,1-9-2020,Hovedstaden,1846023,4.929516046116435,0.0
84,1-9-2020,Midtjylland,1333245,2.4751639796136495,0.0
85,1-9-2020,Nordjylland,589755,1.1869335571550899,0.0
86,1-9-2020,Sjælland,2319705,0.6897428767882123,0.0
87,1-9-2020,Syddanmark,1223634,4.167912954363805,0.0
88,1-9-2021,Hovedstaden,1846023,21.343179364504127,0.10834101200255901
89,1-9-2021,Midtjylland,1333245,8.55056647502897,0.0
90,1-9-2021,Nordjylland,589755,6.443353595984774,0.1695619367364414
91,1-9-2021,Sjælland,2319705,3.3624965243425353,0.0
92,1-9-2021,Syddanmark,1223634,7.109969157444138,0.0
93,10-1-2021,Hovedstaden,1846023,22.10156644852204,0.4875345540115156
94,10-1-2021,Midtjylland,1333245,13.875919279652276,0.2250149072376045
95,10-1-2021,Nordjylland,589755,13.734516875651753,0.3391238734728828
96,10-1-2021,Sjælland,2319705,7.199191276476966,0.17243571919705308
97,10-1-2021,Syddanmark,1223634,12.176843729415822,0.16344756683779627
98,10-10-2020,Hovedstaden,1846023,5.8504146481381865,0.0
99,10-10-2020,Midtjylland,1333245,6.5254323098905305,0.0
100,10-10-2020,Nordjylland,589755,5.425981975566125,0.0
101,10-10-2020,Sjælland,2319705,1.0777232449815817,0.0
102,10-10-2020,Syddanmark,1223634,2.369989719148046,0.0
103,10-11-2020,Hovedstaden,1846023,26.760229964632074,0.0
104,10-11-2020,Midtjylland,1333245,16.876118042820337,0.0750049690792015
105,10-11-2020,Nordjylland,589755,10.343278140922926,0.0
106,10-11-2020,Sjælland,2319705,6.3370126804917,0.0
107,10-11-2020,Syddanmark,1223634,10.297196710781165,0.0
108,10-12-2020,Hovedstaden,1846023,97.83193383831079,0.9208986020217516
109,10-12-2020,Midtjylland,1333245,44.9279764784417,0.2250149072376045
110,10-12-2020,Nordjylland,589755,28.147281498249274,0.1695619367364414
111,10-12-2020,Sjælland,2319705,18.407513024285418,0.08621785959852654
112,10-12-2020,Syddanmark,1223634,23.046106924129273,0.16344756683779627
113,10-2-2021,Hovedstaden,1846023,9.534009056225193,0.054170506001279504
114,10-2-2021,Midtjylland,1333245,6.600437278969732,0.150009938158403
115,10-2-2021,Nordjylland,589755,7.4607252164034215,0.0
116,10-2-2021,Sjælland,2319705,2.6727536475543228,0.0
117,10-2-2021,Syddanmark,1223634,6.12928375641736,0.08172378341889813
118,10-3-2020,Hovedstaden,1846023,6.283778696148422,0.054170506001279504
119,10-3-2020,Midtjylland,1333245,5.400357773702507,0.0750049690792015
120,10-3-2020,Nordjylland,589755,2.204305177573738,0.0
121,10-3-2020,Sjælland,2319705,1.1639411045801082,0.0
122,10-3-2020,Syddanmark,1223634,2.20654215231025,0.0
123,10-3-2021,Hovedstaden,1846023,11.429976766269977,0.054170506001279504
124,10-3-2021,Midtjylland,1333245,5.925392557256918,0.0
125,10-3-2021,Nordjylland,589755,4.069486481674594,0.0
126,10-3-2021,Sjælland,2319705,2.5003179283572696,0.0
127,10-3-2021,Syddanmark,1223634,13.484424264118193,0.0
128,10-4-2020,Hovedstaden,1846023,4.767004528112596,0.10834101200255901
129,10-4-2020,Midtjylland,1333245,1.2750844743464254,0.0
130,10-4-2020,Nordjylland,589755,1.1869335571550899,0.0
131,10-4-2020,Sjælland,2319705,0.9052875257845286,0.04310892979926327
132,10-4-2020,Syddanmark,1223634,0.572066483932287,0.0
133,10-4-2021,Hovedstaden,1846023,14.03016105433139,0.054170506001279504
134,10-4-2021,Midtjylland,1333245,5.625372680940112,0.0
135,10-4-2021,Nordjylland,589755,9.834592330713601,0.0
136,10-4-2021,Sjælland,2319705,2.4572089985580066,0.0
137,10-4-2021,Syddanmark,1223634,7.600311857957526,0.08172378341889813
138,10-5-2020,Hovedstaden,1846023,2.0584792280486215,0.0
139,10-5-2020,Midtjylland,1333245,0.2250149072376045,0.0
140,10-5-2020,Nordjylland,589755,0.6782477469457656,0.0
141,10-5-2020,Sjælland,2319705,0.34487143839410617,0.04310892979926327
142,10-5-2020,Syddanmark,1223634,0.32689513367559253,0.08172378341889813
143,10-5-2021,Hovedstaden,1846023,25.35179680859881,0.10834101200255901
144,10-5-2021,Midtjylland,1333245,21.151401280334824,0.0
145,10-5-2021,Nordjylland,589755,12.378021381760222,0.0
146,10-5-2021,Sjælland,2319705,7.888934153265178,0.0
147,10-5-2021,Syddanmark,1223634,9.479958876592184,0.0
148,10-6-2020,Hovedstaden,1846023,1.0292396140243107,0.0
149,10-6-2020,Midtjylland,1333245,0.150009938158403,0.0
150,10-6-2020,Nordjylland,589755,1.5260574306279728,0.1695619367364414
151,10-6-2020,Sjælland,2319705,0.3017625085948429,0.0
